VBA Project,GUID,Friendly name
TOC,8723ef31-7315-4815-b4d4-0e63b98f8abb,documentproperties-methods-office
TOC,8d167e67-9ef4-4e02-b64f-0f32e073e476,paragraphformat2-properties-office
TOC,012c9867-01c5-4468-b306-102a7a4aa3e7,documentlibraryversions-properties-office
TOC,a4c58e3c-cbce-4e67-b50a-10595ca0999b,customxmlnode-methods-office
TOC,4901f75d-a0d6-4e7c-86fe-107be4815d2e,gradientstop-properties-office
TOC,28919829-4c2a-45b3-81e0-10f15e762ac5,smartart-methods-office
TOC,52a68348-457e-4563-8568-12c4defc5fa5,iribbonextensibility-methods-office
TOC,420950c0-0db8-46d5-93a8-13ab72253a64,commandbarcontrol-properties-office
TOC,1861feba-0099-4840-8a54-160e1d13b568,officetheme-properties-office
TOC,e90f8fca-a4d2-4b73-b72e-18e5a9b389d1,languagesettings-properties-office
TOC,36394a9f-b3d4-496a-bde3-190f0f69acf4,customxmlprefixmappings-methods-office
TOC,3d0d402e-5c4f-46c6-bbf5-1a452f09a310,commandbarcombobox-methods-office
TOC,ee033d6d-d553-458c-bdb8-1a4baa6cdf5c,pickerdialog-properties-office
TOC,e5f42d4d-7185-4dcf-879a-1ddc66ea0885,filetypes-properties-office
TOC,d135a705-f13a-4896-b414-1fa0513ed73c,crop-properties-office
TOC,62e24345-a9d8-4f6d-95c2-2166c7af1d1b,smartartlayouts-properties-office
TOC,29021d26-364f-482c-a848-230341d4861e,sharedworkspacefile-properties-office
TOC,c3c7c7d4-2587-4606-9eba-249a053bb6b8,commandbarcombobox-events-office
TOC,d6871fee-08d1-4727-b81d-26ad1e83b771,smartart-properties-office
TOC,925ad699-b111-49e1-8aca-2917dfeaea5a,sharedworkspacefiles-methods-office
TOC,dcdf1443-0a4b-422d-9ddb-2957ff29acc7,customxmlparts-methods-office
TOC,11c34541-6f0f-4c22-91c8-2971b4ba3a03,comaddin-properties-office
TOC,0e9dbe1d-f936-4a2a-ade2-2a10651d5f65,glowformat-properties-office
TOC,6d1b7ade-fc4e-432f-810b-2a21b320eb36,filedialogfilter-properties-office
TOC,ca407cba-c6fa-4a68-a892-2a6d6667538a,customxmlvalidationerrors-methods-office
TOC,07066f85-325d-4032-85e7-2b123316bc0b,documentproperty-properties-office
TOC,fe31eba4-d0e3-4e6b-8861-2bc4e627cad6,pictureeffect-methods-office
TOC,1c224a7b-b2a7-4dde-b475-2d80191a8d51,filedialogselecteditems-methods-office
TOC,75eea253-b2c0-4a08-bbf8-2e96d1faf634,idocumentinspector-methods-office
TOC,d591531d-ad04-43b4-9fe7-2f64ed03d3c6,serverpolicy-properties-office
TOC,02c32e76-a4cb-45e3-874c-2fe20959d08b,odsofilters-properties-office
TOC,fdc68871-a9f6-4d26-b9b8-31e47c4e3249,smartartquickstyles-methods-office
TOC,e6ba74a2-c729-4865-80b6-3574a88d9435,metaproperty-methods-office
TOC,b63aa630-91f6-4ec8-b8d1-3766f4046bd3,documentlibraryversion-methods-office
TOC,b979a46f-c9bb-48d2-b331-381b54246430,sharedworkspace-methods-office
TOC,07665f40-add0-4c01-a8be-3834b8c708fa,textrange2-properties-office
TOC,8db0c961-4570-49cf-be16-38455e47122d,commandbars-properties-office
TOC,d0ef384a-d946-4e3b-8e4f-386775758a42,sync-methods-office
TOC,c3425441-0673-48d5-aa72-3a6212abf311,webpagefont-properties-office
TOC,c69f3592-07ea-42a5-a7c2-3dd2b9157f62,pictureeffects-properties-office
TOC,f900ac75-6a34-4389-8250-3de1e4c668e1,gradientstops-methods-office
TOC,29870c13-1b57-4521-91ec-3f00900c196b,filedialogfilters-methods-office
TOC,98eae4bf-0afa-4caf-a0b9-432149b5b3aa,smartartnode-properties-office
TOC,bac06608-392a-412f-bba1-46f9e663797c,permission-properties-office
TOC,b3e94ed7-a280-491b-b30c-4778883f0ed3,commandbarcombobox-properties-office
TOC,d954c2c6-f21e-4047-a752-47bab4baf65c,permission-methods-office
TOC,e070b8db-bb32-4407-8ec5-4a189d9fd79c,iconverterpreferences-methods-office
